"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-4.83,-4.83,-4.83,-4.83,-4.83,-21.06,-8.69,-4.83
-5.08,-5.08,-5.08,-5.08,-5.08,-17.39,-15.08,-5.08
-5.18,-5.18,-5.18,-5.4,-13.95,-8.88,-5.18,-5.18
-5.27,-5.27,-5.27,-5.27,-6.9,-9.27,-5.27,-5.27
-5.32,-5.32,-5.32,-5.32,-5.32,-10.67,-5.32,-5.83
-5.35,-5.35,-5.35,-5.35,-9.6,-13.86,-5.35,-5.35
-5.37,-5.37,-5.39,-5.37,-11.77,-11.96,-5.37,-5.59
-5.41,-5.41,-5.41,-5.41,-6.31,-14.17,-5.41,-5.41
-5.4,-5.4,-5.4,-5.4,-6.02,-12.1,-5.4,-5.4
-5.38,-5.38,-5.38,-5.38,-5.84,-7.07,-5.38,-5.38
-5.41,-5.41,-5.41,-5.41,-5.41,-6.4,-5.41,-5.41
-5.41,-5.41,-5.41,-5.41,-5.41,-8.14,-5.41,-5.41
-5.45,-5.45,-5.45,-5.45,-5.45,-6.29,-5.45,-5.45
-5.5,-5.5,-5.5,-5.5,-5.68,-5.52,-5.5,-5.5
-5.5,-5.5,-5.5,-5.5,-5.5,-5.62,-5.5,-5.5
-5.5,-5.5,-5.5,-5.5,-5.55,-5.64,-5.5,-5.5
-5.31,-5.31,-5.31,-5.31,-6.22,-5.31,-5.31,-5.31
-5.31,-5.31,-5.31,-6.66,-6.11,-5.31,-5.31,-5.31
-5.23,-5.23,-5.23,-5.23,-7.52,-5.23,-5.23,-5.23
-5.28,-5.28,-5.28,-6.22,-5.28,-5.28,-5.28,-5.28
-5.28,-5.28,-5.28,-7.76,-8.17,-5.28,-5.28,-5.28
-5.34,-5.28,-5.28,-7.1,-13.03,-5.28,-5.28,-5.28
-5.42,-5.26,-5.26,-5.31,-7.82,-5.26,-5.26,-5.26
-5.25,-5.25,-5.25,-5.25,-5.61,-5.25,-5.25,-5.25
-5.28,-5.28,-5.39,-5.28,-7.07,-5.28,-5.28,-5.28
-5.29,-5.29,-5.29,-5.29,-12.02,-5.29,-5.29,-5.29
-5.29,-5.29,-5.29,-5.73,-17.53,-5.29,-5.29,-5.29
-5.26,-5.26,-5.26,-5.72,-7.56,-5.26,-5.26,-5.26
-5.18,-5.18,-5.18,-6.57,-9.29,-5.18,-5.18,-5.18
-5.06,-5.06,-5.06,-6.03,-5.69,-5.06,-5.06,-5.06
-4.97,-4.97,-4.97,-10.33,-5.82,-4.97,-4.97,-4.97
-4.96,-4.96,-4.96,-6.05,-6.88,-4.96,-4.96,-4.96
-4.95,-4.95,-8.09,-4.95,-4.95,-4.95,-4.95,-4.95
-4.93,-4.93,-4.95,-4.93,-4.93,-4.93,-4.93,-4.94
-4.91,-4.91,-5.18,-5.22,-4.91,-4.91,-4.91,-4.91
-4.97,-4.97,-5.13,-6.04,-4.97,-4.97,-4.97,-4.97
-4.98,-4.98,-6.84,-4.98,-4.98,-4.98,-4.98,-4.98
-4.95,-4.95,-5.26,-4.95,-4.95,-4.95,-4.95,-4.95
-4.99,-4.99,-5.01,-4.99,-4.99,-4.99,-4.99,-4.99
-4.97,-4.97,-4.97,-5.09,-4.97,-4.97,-4.97,-4.97
-4.97,-4.97,-5.13,-7.24,-4.97,-4.97,-4.97,-4.97
-4.99,-4.99,-4.99,-6.42,-4.99,-4.99,-4.99,-4.99
-4.93,-4.93,-4.93,-5.28,-4.93,-4.93,-4.93,-4.93
-4.96,-4.96,-8.69,-4.96,-4.96,-4.96,-4.96,-4.96
-5.07,-5.07,-11.96,-5.07,-5.07,-5.07,-5.07,-5.07
-5.07,-5.07,-7.48,-5.07,-5.07,-5.07,-5.07,-5.07
-5.12,-5.12,-5.17,-6,-5.12,-5.12,-5.12,-5.12
-5.11,-5.47,-7.68,-5.11,-5.11,-5.11,-5.11,-5.11
-5.11,-5.11,-5.38,-5.11,-5.11,-5.11,-5.11,-5.11
-5.13,-5.29,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15
-5.19,-5.19,-5.19,-5.19,-5.19,-5.19,-5.19,-5.19
-5.14,-5.85,-5.48,-5.14,-5.14,-5.14,-5.14,-5.14
-5.14,-5.35,-6.11,-5.14,-5.14,-5.14,-5.14,-5.14
-5.03,-5.03,-5.34,-5.03,-5.03,-5.03,-5.03,-5.03
-5.01,-5.01,-5.32,-5.01,-5.01,-5.01,-5.01,-5.01
-5.12,-6.7,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.89,-5.76,-5.07,-4.89,-4.89,-4.89,-4.89,-4.89
-4.86,-5.67,-5.02,-4.86,-4.86,-4.86,-4.86,-4.86
-4.77,-5.63,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.83,-5.73,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.84,-4.93,-4.96,-4.84,-4.84,-4.84,-4.84,-4.84
-4.94,-5,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-7.73,-5.9,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-7.07,-5.07,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67
-4.53,-5.4,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-5.71,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.98,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.44,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42
-4.37,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.92,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.37,-4.37,-4.37,-4.38,-4.37,-4.37,-4.37,-4.37
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.32,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.98,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-5.91,-5.05,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.21,-6.28,-4.19,-4.19,-4.25,-4.19,-4.19,-4.19
-5.49,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-4.55,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.56,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22
-4.58,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21
-5.51,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.69,-4.29,-4.29,-4.29,-4.4,-4.29,-4.29,-4.29
-4.39,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.66,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-6.42,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.57,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-5.88,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.6,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.68,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-5.25,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44,-4.44
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.54,-4.48
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48
-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4,-3.4
-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35
-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27
-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31
-3.29,-3.29,-3.29,-3.29,-3.29,-3.29,-3.29,-3.29
-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3,-3.3
-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31
-3.33,-3.33,-3.33,-3.33,-3.33,-3.33,-3.33,-3.33
-3.37,-3.37,-3.37,-3.37,-3.37,-3.37,-3.37,-3.37
-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7
-3.99,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05,-4.05
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.64,-4.64,-5.12,-4.64,-4.64,-4.64,-4.64,-4.64
-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67
-4.78,-4.67,-4.67,-4.67,-4.67,-5.69,-4.67,-4.67
-4.72,-4.72,-4.72,-4.72,-4.79,-4.72,-4.72,-4.72
-4.96,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-5.15,-4.83
-4.88,-5.09,-4.88,-4.88,-4.88,-4.88,-4.88,-4.88
-4.96,-4.96,-4.96,-4.96,-4.96,-4.97,-4.96,-4.96
-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16
-5.18,-5.18,-5.18,-5.18,-5.18,-5.18,-5.18,-5.18
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04
-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.97,-4.97,-4.97,-4.97,-5.03,-4.97,-4.97,-4.97
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.92
-4.91,-4.91,-4.91,-4.93,-4.91,-4.91,-4.91,-4.91
-4.91,-4.91,-4.91,-4.91,-4.91,-4.92,-4.91,-4.91
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73
-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.44,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.41,-4.41,-4.41,-4.41,-4.48,-4.41,-4.41,-4.41
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.43,-4.43,-4.55,-4.43,-4.43,-4.43,-4.43,-4.43
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.41,-4.41,-4.41,-4.48,-4.41,-4.62,-4.41,-4.41
-4.42,-4.42,-4.48,-4.68,-4.42,-4.42,-4.42,-4.73
-4.42,-4.42,-4.42,-4.69,-4.42,-4.42,-4.42,-4.42
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.01,-4.01,-4.01,-4.18,-4.01,-4.01,-4.01,-4.01
-4.09,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.77,-3.77,-4.57,-3.78,-3.77,-3.77,-4,-3.77
-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73
-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79
-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75,-3.75
-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61
-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55,-3.55
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9,-3.9
-4.11,-4.11,-4.11,-4.11,-4.11,-4.11,-4.11,-4.11
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35,-4.35
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.28,-4.28,-4.29,-4.28,-4.28,-4.28,-4.28,-4.28
-4.64,-4.21,-4.21,-4.21,-4.21,-4.21,-4.21,-4.38
-4.22,-4.38,-4.29,-4.22,-4.22,-4.22,-4.22,-4.65
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.28,-4.27
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.2,-4.2,-5.48,-4.2,-4.58,-4.2,-4.2,-4.2
-4.08,-4.08,-4.25,-4.25,-4.08,-4.08,-4.08,-4.08
-3.94,-3.94,-3.94,-3.94,-4.1,-3.94,-4,-3.94
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7
-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59
-3.59,-3.59,-3.59,-4.37,-3.6,-3.6,-3.59,-3.59
-3.52,-3.63,-3.52,-3.52,-3.52,-3.52,-3.52,-3.52
-3.56,-3.56,-3.56,-3.56,-3.68,-3.56,-3.56,-3.56
-3.58,-3.58,-3.58,-3.58,-3.75,-3.58,-3.58,-3.58
-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61
-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8,-3.8
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1,-4.1
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33,-4.33
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.13,-4.13,-4.13,-4.14,-4.13,-4.13,-4.13,-4.13
-4,-4,-4,-4,-4,-4,-4,-4
-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7,-3.7
-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-4.08
-3.57,-3.63,-3.57,-3.57,-3.57,-3.57,-3.57,-4.08
-3.32,-3.32,-3.33,-3.32,-3.32,-3.32,-3.32,-3.32
-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23
-3.08,-3.09,-3.08,-3.33,-3.08,-3.08,-3.08,-3.08
-2.92,-4.12,-2.92,-2.92,-2.92,-2.92,-2.92,-2.92
-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.73
-2.98,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6
-2.57,-2.57,-2.57,-2.57,-2.57,-2.57,-2.58,-2.57
-2.53,-2.53,-2.53,-2.53,-2.53,-2.53,-2.55,-2.53
-2.55,-2.55,-2.56,-2.55,-2.55,-2.72,-2.55,-2.55
-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,-2.66,-2.6
-2.73,-2.73,-2.73,-2.73,-2.73,-2.73,-2.74,-2.73
-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.89
-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93
-3.09,-3.09,-3.09,-3.09,-3.09,-3.09,-3.09,-3.09
-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2,-3.2
-3.37,-3.37,-3.37,-3.37,-3.95,-3.37,-3.37,-3.37
-3.44,-3.51,-3.44,-3.44,-3.6,-3.44,-3.44,-3.44
-3.49,-4.13,-3.49,-3.49,-3.49,-3.49,-3.49,-3.75
-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.59
-3.7,-3.85,-3.7,-3.7,-3.69,-3.69,-3.69,-3.69
-3.77,-4.25,-3.77,-3.83,-3.77,-3.77,-3.78,-3.77
-3.8,-3.8,-3.92,-3.91,-3.8,-4.41,-3.81,-3.8
-4.04,-3.78,-4.3,-3.78,-3.78,-3.78,-3.78,-3.78
-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71
-3.66,-3.67,-3.66,-3.66,-3.66,-3.66,-3.66,-3.66
-3.64,-3.58,-3.58,-3.58,-3.84,-3.58,-3.58,-3.58
-4.46,-3.58,-3.58,-3.58,-4.05,-3.58,-3.58,-3.58
-6.4,-3.55,-3.56,-3.55,-3.56,-3.55,-3.55,-3.55
-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48
-3.44,-3.61,-3.44,-3.44,-3.44,-3.44,-3.44,-3.45
-3.39,-3.39,-3.39,-3.39,-3.39,-3.4,-3.39,-3.39
-4.35,-3.38,-3.38,-3.38,-3.38,-3.38,-3.38,-3.38
-3.41,-3.41,-3.41,-3.42,-3.41,-3.42,-3.41,-3.41
-3.46,-3.46,-3.46,-3.46,-3.46,-3.46,-3.46,-3.46
-3.49,-3.48,-3.48,-3.49,-3.48,-3.48,-3.48,-3.48
-3.47,-3.47,-3.53,-3.47,-3.47,-3.53,-3.47,-3.47
-3.83,-3.46,-3.46,-3.49,-3.46,-3.46,-3.46,-3.46
-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51
-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.69
-3.6,-3.6,-3.6,-3.6,-5.67,-3.6,-3.6,-3.76
-3.65,-3.65,-3.65,-3.65,-5.05,-3.65,-4.02,-3.65
-3.66,-3.66,-3.86,-3.97,-3.66,-3.67,-3.66,-3.67
-3.69,-3.69,-4.08,-3.7,-3.69,-4.27,-3.69,-3.86
-3.7,-3.7,-3.7,-3.7,-3.7,-3.92,-3.7,-4.35
-3.69,-3.89,-3.69,-3.69,-3.69,-3.69,-3.78,-3.69
-3.74,-3.74,-4.07,-3.74,-3.74,-3.74,-3.92,-3.74
-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82,-3.82
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.95
-4.04,-3.87,-3.87,-3.87,-3.87,-4.24,-3.87,-4.08
-3.89,-3.89,-3.89,-3.89,-3.89,-4.56,-4.06,-3.89
-3.95,-3.94,-3.94,-3.94,-3.94,-3.94,-4.27,-3.94
-4.06,-4.27,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-4.22,-4.1,-4.11,-4.51,-4.1,-4.1,-4.1,-4.1
-4.29,-4.08,-4.08,-4.08,-4.08,-4.08,-4.08,-4.08
-8.59,-4.05,-4.73,-4.05,-4.05,-4.05,-6.73,-4.07
-4.05,-4.05,-4.11,-4.05,-4.05,-4.05,-4.17,-4.05
-4.07,-4.07,-4.07,-4.07,-4.08,-4.07,-4.07,-5.32
-4.06,-4.26,-4.73,-4.06,-4.06,-4.23,-4.38,-4.77
-4.07,-4.07,-4.19,-4.07,-4.07,-4.08,-4.07,-4.94
-4.06,-6.01,-5.2,-4.06,-4.06,-4.06,-4.06,-4.06
-4.06,-4.06,-4.78,-4.43,-4.06,-4.06,-4.06,-4.06
-3.99,-3.99,-3.99,-6.97,-4.51,-5.59,-4.16,-3.99
-3.93,-4.35,-3.93,-4.04,-10.63,-4.46,-3.93,-4.35
-3.86,-4.03,-3.86,-3.93,-10.82,-7.18,-5.89,-4.48
-4.68,-3.94,-3.87,-3.77,-3.87,-4.84,-3.75,-4.06
-5.15,-5.11,-5.07,-3.62,-3.9,-3.65,-4.38,-4.03
-4.53,-4.72,-3.7,-3.48,-5.35,-3.48,-6.1,-4.01
-3.33,-3.33,-5.19,-3.33,-3.65,-3.4,-3.76,-3.34
-3.34,-3.4,-3.4,-3.5,-4.68,-3.54,-4.5,-4.62
-4.2,-3.4,-3.67,-3.79,-4.06,-3.51,-3.66,-5.7
-7.21,-4.98,-3.95,-3.44,-6.52,-3.84,-3.85,-3.82
-4.26,-3.16,-3.08,-11.91,-3.55,-3.62,-3.29,Inf
-2.84,-2.86,-2.95,-8.85,-6.33,-3.86,-5.59,Inf
-2.66,-2.66,-2.78,-4.57,-3.16,-3.59,-4.39,Inf
-3.52,-2.85,-5.19,-2.63,-2.63,-2.84,-2.63,Inf
-3.08,-3.19,-5.97,-2.93,-2.66,-3.33,-2.77,Inf
-2.74,-2.74,-7.13,-2.86,-2.74,-2.8,-2.74,Inf
-2.79,-2.91,-5.05,-2.79,-2.91,-2.79,-2.85,Inf
-2.85,-3.02,-2.85,-2.85,-2.85,-2.85,-2.85,Inf
-2.97,-3.4,-2.97,-3.09,-2.97,-2.97,-4.15,Inf
-3.07,-3.78,-3.57,-3.06,-3.33,-3.06,-3.22,Inf
-3.18,-3.84,-3.24,-3.18,-3.19,-3.18,-3.18,Inf
-3.24,-3.24,-5.06,-3.24,-4.11,-3.24,-3.24,Inf
-3.21,-3.49,-3.21,-4.16,-3.27,-4.42,-3.21,Inf
-3.15,-3.26,-3.21,-3.15,-3.15,-3.35,-3.15,Inf
-3.26,-3.26,-3.78,-3.33,-3.26,-3.26,-3.26,Inf
-3.5,-3.76,-3.5,-3.5,-3.5,-3.5,Inf,-3.56
-3.73,-7.56,-3.73,-3.73,-3.73,-3.73,Inf,-4.67
-3.89,-8.83,-3.89,-3.89,-3.88,-3.88,Inf,-3.88
-3.83,-4.87,-4.25,-3.83,-3.94,-4.01,Inf,-3.83
-4.18,-3.67,-3.67,-3.67,-4.8,-6.27,Inf,-4.52
-5.9,-3.4,-3.4,-4.14,-5.15,-6.81,Inf,-3.51
-9.11,-3.12,-5.12,-3.77,-3.12,-5.16,Inf,-3.56
-6.04,-3.09,-3.13,-3.41,-3.21,-7.27,Inf,-3.29
-4.11,-2.78,-2.63,-5.45,-2.61,-7.66,Inf,-2.95
-3.92,-2.55,-2.43,-4.02,-2.8,-8.83,Inf,-3.37
-2.54,-3.9,-2.32,-2.32,-2.33,-4.09,Inf,-2.32
-2.49,-3.52,-2.34,-3.09,-2.32,-6.66,Inf,-2.72
-2.73,-3.09,-4.6,-2.15,-2.43,-3.25,Inf,-2.81
-5.54,-3.05,-9.57,-3.14,-9.18,-2.37,Inf,-3.46
-4.05,-1.93,-11.04,-3.65,-9.21,-3.64,Inf,-5.8
-1.95,-7.55,-9.75,-3.62,-8.14,Inf,-2.09,-2.89
-2.61,-1.94,-14.08,-7.61,-7.56,Inf,-1.88,-2.72
-1.99,-2.15,-10.38,-12.34,-6.95,Inf,-1.87,-6.17
-3.43,-5.11,-12,-9.67,-4.71,Inf,-1.95,-6.24
-4.71,-8.88,-7.23,-4.05,-8.05,Inf,-3.3,-8.19
-5.33,-12.5,-7.97,-2.7,-12.08,Inf,-3.06,-3.72
-7.48,-14.14,-6.79,-5.19,-13.78,Inf,-3.49,-3.03
-6.13,-12.28,-2.89,-6.98,-15.88,Inf,-2.84,-7.84
-11.17,-15.1,-4.49,-6.96,-11.36,Inf,-3.43,-11.67
-12.06,-17.17,-3.52,-4.99,-6.75,Inf,-3.54,-15.47
-12.45,-18.46,-8,-8.26,-2.83,Inf,-4.17,-15.68
-13.75,-19.62,-8.59,-6.19,-3.01,Inf,-7.43,-12.84
-8.41,-18.64,-6.25,-3.26,-2.75,Inf,-10.04,-13.14
-6.02,-14.59,-4.56,-4.29,-2.38,Inf,-12.18,-7.33
-7.16,-9.02,-7.96,-3.99,-3.28,Inf,-6.67,-7.25
-8,-12.71,-5.42,-5.21,Inf,-11.1,-3.53,-12.82
-9.7,-11.75,-4.08,-4.87,Inf,-10.01,-2.35,-17.52
