"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-15.36,1.05,-1.23,-3.72,0.28,-4.11,-2.65,-12.37
-4.19,0.36,0.09,-6.26,1.09,-7.91,-1.38,-4.45
0.78,-2.39,-3.12,-6.2,-0.77,-17.96,-18.55,-8.3
1.74,-6.13,-0.19,1.74,1.74,0.87,-24.84,-14.37
1.42,1.32,-0.55,0.76,0.9,2,0.46,-0.86
-3.82,-10.53,-5.41,-1.85,-2.9,2.02,2.22,0.48
-6.95,0.28,-0.25,1.91,-11.22,2.49,1.23,1.81
-0.41,-20.65,-3.16,-1.63,0.14,2.04,-2.8,2.2
-1.98,-13.96,0.53,1.34,1.76,-2.1,2.24,2.34
-0.57,-9.66,-3.25,-0.13,-3.71,-11.36,1.52,2.74
-1.44,2.78,2.98,0.15,-5.11,1.17,0.3,0.69
1.29,-0.11,-0.47,-2.52,-11.87,-2,-8.97,1.73
-3.63,-9.94,0.5,-6.35,3.41,-4.2,-4.44,3.41
-1.41,-0.93,-1.12,2.81,3.31,-9.31,-0.16,-0.42
1.49,-2.27,1.17,-0.05,2.64,2.73,0.63,-2.58
3.67,1.48,-3.84,-1.42,2.91,-0.85,-4.28,-1.62
1.72,-9.85,-11.99,-2.33,0.28,-2.65,3.59,-1.22
-3.66,-2.06,-21.84,-2.85,0.94,2.38,0.58,3.48
3.01,-0.66,-1.29,0.15,1.98,0.73,-7.88,3.11
2.09,2.24,2.42,-2.2,-0.32,-7.39,-5.24,1.83
-1.93,-9.47,2.92,1.48,-12.93,-22.63,-11.94,0.72
-2.87,-14.95,0.78,-1.5,-5.16,-6.32,-5.8,1.7
-14.83,-4.33,2.31,-10.69,-4.58,-14.22,2,1.26
-12.41,-2.11,-23.57,-0.46,-11.82,1.08,2.69,0.71
-3.69,3.29,-9.32,1.43,-13.69,-21.93,3.39,-19.07
2.14,-7.13,-4.01,-8.11,-1.61,-28.04,3.59,-34.82
-14.76,1.27,0.17,-14.77,-0.52,-15.61,0.99,-45.24
-17.63,-1.97,-19.84,-13.79,-16.7,-13.49,-2.72,-50.18
-0.06,-0.11,-33.44,-13.2,-17.38,-1.97,-9.59,-51.41
2.85,1.27,-8.13,-0.58,-13.63,1.33,0.39,-51.04
-14.21,-12.42,-3.83,-6.38,-6.76,-1.88,-50.67,-4.85
-43.23,-16.88,-2.08,-5,-19.07,-0.9,-50.41,0.84
-49.95,0.63,0.45,1.2,-11.86,-27.15,-50.73,2.3
-50.5,-10.58,-0.68,-18.14,-0.7,-42.22,-50.66,-3.88
-50.34,-1.87,-5.92,-19.34,-9.99,-49.86,-48.18,-12.9
-49.8,3.7,-17.65,-18.25,-0.13,-50.18,-39.87,-18.32
-48.92,-3.69,-10.34,-15.45,4.56,-49.9,-4.93,-17.43
-48.27,-16.74,-1.89,-20.45,-1.89,-49.44,5.05,-11.27
-48.82,1.71,3.77,-20.87,-28.2,-46.97,3.34,1.19
-49.26,2.11,-9.32,-4.45,-46.44,-44.68,-1.42,-3.06
-48.36,1.14,-17.05,0.01,-47.5,-41.32,3.74,-1
-42.37,-24.11,-28.05,-3.06,-47.43,-41.28,1.78,-5.78
-17.27,-41.37,-37.98,-32.35,-47.04,-42.51,-4.27,-26.79
5.63,-47.06,-44.84,-45.22,-44.2,-37.94,-1.68,-32.07
-7.01,-38.21,-45.42,-46.66,-32.49,-10.03,-7.01,-33.97
-11.58,-44.28,-45.93,-15.54,1.94,-6.19,-37.93,-7.3
3.7,-45.61,-45.85,-18.97,-2.39,-2.14,1.23,0.43
7.7,-46.06,-42.55,-12.56,-5.88,3.83,6.05,-22.16
4.54,-46.01,-35.86,5.44,-0.99,4.61,6.91,-21.53
-6.81,-44.75,1.61,9.21,0.94,2.85,2.47,6.79
-5.14,-34.68,1.1,7.23,7.15,6.97,-29.02,6.27
-9.82,-7.92,3.86,5.57,5.4,-12.33,-39.48,1.38
-2.91,8.73,3.66,8.18,-9.64,-31.43,-43.87,10.34
5.8,-0.46,3.83,-3.05,-16.17,-11.64,-43.24,8.56
-1.24,8.44,6.11,-11,-11.14,10.15,-42.06,5.3
4.99,4.96,1.93,11.43,8.91,9.93,-29,-6.97
10.9,-3.22,-17.88,9.86,4.1,2.27,-14.68,-26.48
9.43,2.18,-39.85,9.35,7.71,-2.36,12.61,-39.73
3.68,12.47,-40.26,-0.4,12.26,7.37,11.74,-40.49
2.1,6.05,-38.35,1.86,10.71,15.04,6.97,-39.13
2.08,-36.91,-1.4,8.32,-10.33,-10.83,-36.23,-10.43
8.27,-34.05,-12.5,-2.1,-31.84,-27.52,-21.03,-3.58
11.42,-28.05,-9.73,10.03,-33.36,-32.35,4.33,12.88
13.97,-26.86,14.67,3.87,-31.49,-31.35,3.04,16.52
9.5,-23.92,17.34,23.44,-29.41,-29.41,6.49,19.11
25.33,-24.49,-7.72,24.42,-26.2,-23.71,14.25,1.98
28.07,-20.61,-11.83,19.78,-24.19,-20.85,24.18,13.73
12.44,-9.25,-14.63,0.49,-22.57,-19.11,28.95,28.82
3.8,0,-7.74,-16.5,-21,-18.02,31.36,31.26
20.05,33.39,-7.45,-17.98,-17.32,-11.68,25.73,31.64
30.4,35.43,9.05,-16.57,-6.77,27.04,36.15,22.87
25.4,20.25,26.88,-15.39,35.2,38.38,31.56,27.64
38.16,8.64,38.46,-9.63,32.18,34.93,35.99,33.34
32.95,6.26,20.5,18.47,29.94,23.15,31.73,21.64
34.78,-8.82,11.02,41.08,39.31,38.36,38.94,13.27
-11.2,20.8,32.75,33.35,35.88,38.65,38.58,24.19
-2.56,32.78,31.45,28.04,38.59,31.8,37.74,36.73
7.62,26.23,32.05,39.69,36.07,31.48,40.95,41.04
32.3,35.93,34.9,39.15,35.53,40.21,33.8,40.68
31.54,35,28.07,31.17,18.78,38.83,21,27.45
35.25,20.01,28.54,31.7,31.9,35.55,20.14,20.44
27.46,23.51,32.14,34.62,32.63,25.29,33.93,31.91
20.13,31.45,28.75,33.81,32.58,1.74,34.72,15.56
34.88,25.64,14.59,28.47,31.35,-16.53,26.45,19.3
31.58,22.37,27.96,3.01,9.93,-21.5,30.09,31.08
25.31,27.71,25.97,23.89,-14.49,-22.87,28.21,30.23
22.38,28.32,25.12,17.13,-23.98,-24.21,22.33,26.83
13.34,10.89,27.32,7.91,-25.85,-25.54,23.21,9.05
12.02,12.08,17.84,20.23,-25.58,-21.99,-7.96,-11.49
22.71,15.97,-7.58,16.61,-27.47,-9.33,-24.19,-25.41
17.99,-4.16,21.79,-28,15.38,-27.89,-28.53,-26.63
12.71,1.39,17.64,-30.09,16.03,-30.1,-29.22,-27.75
22.4,-4.28,2.14,-27.51,19.55,-31.49,-30.67,-13.97
21.91,19.44,-14.29,-4.7,19.6,-32.35,-26.74,21.09
-12.83,16.56,-13.25,16.36,12.29,-32.94,-27.16,21.7
-30.23,16.98,15.38,13.26,1.32,-33.24,-32.19,21.3
-33.06,1.14,6.92,18.56,18.14,-33.07,-33.76,19.89
-33.67,11.77,17.75,13.89,16.93,-16.17,-32.77,11.73
-33.97,13.82,4.14,16.85,4.11,11.61,-6.2,-3.46
-31.87,16.78,12.52,18.64,14.13,6.85,19.06,19.47
-31.26,13.03,16.45,16.67,17.85,16.31,15.78,17.16
-31.92,15.36,15.6,12.81,17.24,19.33,18.01,11.15
1.77,17.02,12.39,17.8,-2.33,14.52,14.62,11.38
14.46,16.23,13.05,11.84,-3.33,13.63,17.78,3.76
14.72,-6.98,13.95,12.02,7.36,12.83,12.34,5.6
-28.3,13.67,10.73,17.76,17.1,13.4,5.46,-2.69
-33.56,8.08,12.42,17.39,16.05,9.17,3.61,17.39
-36.92,-9.62,9.1,13.32,16.21,10.77,0.25,16.47
-37.62,0.59,5.23,0.7,8.75,11.72,14.32,9.92
-37.99,2.12,12.23,10.39,9.59,9.43,8.53,1.14
-30.68,14.42,12.29,14.61,12.58,12.78,14.51,8.93
-10.69,12.52,4.19,4.69,12.64,-10.06,5.03,11.34
10.59,11.14,-13.84,3.72,-5.38,6.24,12.94,8.09
12.06,-1.99,3.81,-2.34,-27.04,5.73,7.76,1.57
8.24,-12.79,5.33,1.96,-37.81,9.55,8.28,-0.32
5.88,-4.59,10.79,3.53,-42.79,3.35,5.95,-10.67
0.44,-15.21,7.85,4.25,-44.7,6.25,1.64,-4.19
6.9,-5.68,5.04,6.21,-45.7,5.45,3.4,2.37
-5.39,0.82,3.4,-7.86,-45.74,6,2.77,-3.91
7.54,4.52,-24.12,-7.28,-45.71,-1.85,-7.66,-5.33
-7.78,-33.64,1.11,-39.95,-12.73,-8.33,-11.51,-8.47
-4.8,-23.76,4.84,-9.21,-1.33,-9.72,7.37,-11.81
0.93,-1.53,-0.69,-6.41,1.22,-17.27,3.96,-13.86
-0.66,-4.09,-4.51,3.26,-5.41,-10.16,4.94,2.64
2.74,0.22,-6.24,1.8,-13.02,5.67,-12.55,5.01
2.06,3.64,-6.64,-2.94,-19.17,5.22,-2.94,4.33
-7.07,-1.62,0.34,-5.75,-9.39,3.46,-1.03,-4.82
-0.24,-0.43,0.78,4.43,0.91,1.17,-4.08,-5.12
5.05,-1.05,-8.8,0.69,4.95,-2.37,0.39,4.37
1.26,-4.76,-7.62,-2.46,0.85,1.68,2.66,0.24
2.2,-7.51,2.25,-5.82,-4.71,-0.53,1.78,-2.31
-1.53,2.64,-8.07,2.06,-4.97,2.6,-6.86,3.21
-1.66,-2.72,-3.8,-4.92,2.59,1.78,-0.53,-3.78
3.87,-5.36,-3.31,0.4,-1.79,-1.64,1.98,-3.76
-3.04,0.96,4.99,0.52,-5.82,4.42,-3.85,-5.55
3.43,-1.68,3.35,-2.07,4.71,-6.39,-4.43,1.63
1.22,1.6,2.82,4.29,3.75,-13.89,3.67,-7.41
2.85,3.65,6.12,6.12,-4.38,-2.82,-6.62,0.77
-9.35,4.72,6.29,5.81,4.31,-5.28,3.08,-11.84
1.19,3.63,5.9,6.09,2.79,-10.33,-7.49,-0.75
3.56,4.81,-7.26,3.52,1.25,6.1,-3.9,6.2
-8.68,-0.38,2.4,2.51,-2.53,6.64,6.54,2.51
3.74,6.74,-4.42,5.79,6.07,6.94,5.41,6.45
4.86,3.65,-6.91,6.86,5.63,5.51,6.66,5.08
4.77,6.18,4.78,5.31,3.88,6.73,5.88,5.33
6.94,6.75,6.01,4.88,6.76,6.14,6.1,6.83
7.88,7.78,6.12,-5.47,6.15,7.11,7.3,1.72
6.96,7.91,7.26,5.74,3.36,2.52,7.81,0.85
2.97,5.98,7.73,5.65,7.54,7.83,6.88,7.44
5.82,6.69,4.93,6.88,6.06,4.26,7.64,6.87
7.25,6.96,7.54,6.99,-6.97,7.54,4.56,7.35
5.94,1.17,7.52,5.89,4.14,6.01,6.26,6.1
2.03,1.96,6.74,5.04,6.55,3.97,7.23,4.59
-2.01,6.02,6.79,6.89,6.5,5.32,6.02,6.02
5.03,3.28,5.86,6.43,5.84,-1.79,6.53,3.8
-2.04,5.3,6.04,5.6,4.99,5.67,4.91,3.75
1.74,4.57,4.92,6.02,4.58,4.13,2.46,5.92
5.27,5.36,3.88,0.48,3.93,4.56,5.17,5.56
4.36,3.91,3.81,-1.15,3.53,2.69,4.65,3.05
3.45,4.51,3.56,3.12,2.2,4.31,4.51,4.12
3.01,3.68,1.35,3.02,-4.62,3.59,2.97,-5.88
3.66,1.95,0.91,-8.82,3.37,2.44,0.87,3.08
2.94,3.33,2.95,3.12,3.43,2.28,-5.72,2.02
2.74,2.28,1,2.63,2.75,-1.07,3.23,3.13
3.19,2.51,1.59,0.96,2.9,0.34,0.55,2.54
2.69,1.83,2.3,1.22,2.47,2.78,2.22,1.94
2.86,2.1,2.95,2.03,-0.53,-0.15,2.57,3.05
1.88,2.91,2.28,0.2,2.72,-4.76,3.01,2.43
3.09,2.99,3.09,2.6,2.8,2.22,2.99,2.41
2.61,3.09,2.44,-1.29,2.7,2.68,3.09,0.81
-3.2,-2.41,2.24,1.49,2.78,2.2,2.02,0.13
-0.45,-2.11,-8.18,2.38,-2.24,2.12,3.15,0.25
0.98,-1.69,3.17,2.52,-2.84,2.2,2.59,-2.9
2.36,1.71,-0.12,0.66,2.36,2.16,-5.09,-2.44
2.02,2.7,-0.91,-2.87,-5,1.68,3.19,-0.23
1.89,1.46,2.88,2.2,2.14,1.39,1.73,3.07
1.08,2.11,2.46,0.35,2.75,-0.1,-0.32,3.04
1.69,2,1.63,1.7,2.83,1.33,-8.8,2.93
-1.18,2.23,2.42,-1.88,2.81,1.94,1.29,2.52
0.52,2.57,2.77,2.19,2.57,1.16,1.36,2.77
1.99,2.18,0.18,2.76,2.18,2.66,1.53,1.71
2.82,2.62,-6.84,-1.3,-4.99,2.72,-1.34,0.92
2.99,2.51,2.6,0.53,2.41,2.51,-4.34,2.99
2.31,1.02,3.07,-11.3,1.54,3.07,0.95,2.21
-2.12,0.83,2.32,1.13,-4.43,1.44,-22.85,1.62
-8.01,0.45,-0.08,2.68,-1.79,1.74,-17.29,-8.82
1.86,0.71,-9.28,3.27,1.33,3.37,3.37,2.13
2.49,3.27,2.7,3.47,3.47,2.89,1.5,1.77
3.32,2.57,-5.05,3.52,2.29,2.16,3.04,3.42
2.2,2.49,2.59,3.54,3.54,-0.73,2.94,1.59
3.43,3.43,1.84,3.33,2.95,3.43,0.43,-0.35
3.6,1.18,3.21,2.48,-2.55,0.78,-1.18,2.74
3.69,1.15,2.92,3.21,3.59,-0.02,1.99,1.7
3.78,-6.57,3.2,3.59,0.51,3.49,0.64,1.7
3.95,1.16,3.56,1.25,-3.04,3.47,3.75,3.66
2.38,2.03,-2.38,-4.42,3.98,3.78,2.4,2.85
1.82,2.98,3.66,3.18,4.05,3.1,2.89,0.58
2.75,2.29,-0.33,2.88,2.22,3.01,1.98,2.53
2.06,3.56,2.27,3.08,2.79,0.61,2,0.62
3.82,3.92,2.99,3.43,2.87,1.52,3.92,3.72
3.2,3.09,3.88,3.68,3.88,2.72,3.78,3.88
3.68,1.83,3.78,2.85,2.83,3.78,2.73,3.78
3.61,3.61,3.61,2.96,1.54,3.51,3.61,3.51
2.49,2.75,3.13,3.61,1.69,3.13,3.12,3.22
3.39,3,3.19,2.15,-2.57,2.81,3.1,2.81
3.39,2.63,3.1,-2.15,1.97,3.1,1.68,-1.3
1.44,2.85,2.85,3.05,2.76,3.05,2.47,1.76
2.09,-3.69,1.7,1.31,1.21,2.13,2.48,2.31
2.82,2.82,0.9,2.34,1.58,1.52,2.72,2.82
2.62,2.62,2.23,1.65,2.62,2.72,2.72,2.43
2.28,2.57,2.47,2.28,2.57,2.28,2.57,2.57
0.56,1.51,1.32,2.27,2.37,2.37,0.9,1.42
-1.13,2.27,2.27,2.07,1.78,2.17,0.57,1.14
1.5,2.27,2.27,2.17,0.84,2.27,2.17,2.17
-3.76,2.15,2.15,2.15,1.38,1.57,1.5,2.15
1.37,1.95,1.4,2.05,1.29,1.4,1.47,1.28
2.05,1.66,0.92,2.05,1.95,2.05,1.95,1.85
0.96,1.35,0.22,0.89,2.12,2.12,2.12,1.54
2.02,0.68,1.33,1.83,1.17,2.12,1.92,2.12
2.18,1.89,2.18,2.08,2.18,1.23,2.18,1.5
2.4,1.92,2.4,2.4,1.57,2.4,2.4,2.4
2.4,1.85,1.53,2.02,2.5,2.5,2.5,1.63
2.5,1.2,2.11,2.5,2.4,2.4,2.4,-0.47
2.49,1.44,2.2,2.49,2.2,2.39,1.43,2.01
1.76,2.15,2.44,2.44,1.79,1.76,1.67,2.05
2.02,1.93,1.33,0.86,2.12,0.83,1.92,0.27
1.64,2.11,2.3,0.7,1.27,2.01,2.4,2.4
2.38,2.48,1.71,1.8,2.48,2.38,2.38,2.48
1.7,1.71,2.37,2.18,2.18,2.47,2.37,2.47
0.64,1.14,1.82,2.2,1.75,0.87,2.3,1.43
2.25,2.06,2.35,1.59,1.96,2.15,1.87,2.35
1.16,1.51,2.28,1.8,2.18,2.28,2.18,2.28
1.67,1.37,1.38,1.39,1.39,1.15,2.05,1.95
1.56,2.05,-2.42,2.05,1.1,1.1,1.66,1.66
0.14,2.04,-0.51,1.21,1.65,2.04,1.94,1.36
1.48,1.87,1.77,-1.84,1.67,1.77,1.58,1.87
0.81,1.16,1.28,-0.24,1.06,1.28,1.76,1.76
1.67,1.67,0.9,-0.9,1.67,0.91,1.67,0.37
1.5,1.6,1.31,-1.58,1.6,0.83,-2.28,0.84
1.25,1.44,-0.36,1.54,1.05,-0.17,1.54,-0.33
1.28,1.57,1.57,1.57,0.26,1.47,-0.82,0.37
1.59,-0.95,1.59,1.69,1.69,1.59,1.01,1.3
0.93,1.13,1.32,1.61,1.61,1.03,1.13,1.61
-1.65,1.65,1.36,1.65,1.65,1.55,1.55,1.17
0.49,1.65,1.55,1.07,1.55,1.65,1.65,1.36
0.35,1.77,0.8,1.01,1.38,1.38,1.77,0.55
0.07,0.54,0.32,1.84,-0.51,1.84,0.91,-3.79
1.61,0.36,1.81,1.71,0.58,1.81,1.23,1.81
1.81,-0.44,1.71,-2.09,1.42,1.23,1.23,1.71
1.87,0.92,1.77,-0.74,1.29,0.94,1.77,1.38
1.99,2.09,0.96,1.33,1.8,1.41,1.99,0.6
2.01,1.91,1.62,1.18,2.3,1.35,0.66,0.48
2.49,2.29,2.39,2.49,2.49,2.39,1.72,2.49
1.44,2.01,2.2,1.62,2.49,2.49,2.49,2.49
2.02,2.5,2.6,2.6,2.31,2.31,2.6,2.6
2.44,2.24,2.34,2.34,2.44,2.92,2.82,2.34
2.96,2.38,2.48,1.66,2.86,2.67,2.38,1.04
2.2,2.96,2.09,2.76,2.86,1.18,2.86,1.25
2.9,2.9,0.65,2.61,1.51,2.51,0.84,1.68
2.22,2.32,2.9,2.42,1.27,2.8,1.3,1.32
2.39,2.49,2.97,2.97,2.97,1.98,2.97,2.87
2.9,3,3,1.59,2.05,2.61,2.9,2.71
3.17,2.69,2.59,3.07,2.97,2.88,1.87,1.75
2.52,3.35,2.96,3.35,2.19,3.35,3.25,2.4
0.4,-0.9,2.79,3.27,1.92,3.27,1.24,2.38
3.02,-2.08,2.09,2.92,3.02,3.02,2.26,1.42
2.33,2.81,-1.58,2.81,2.91,-4.21,2.52,2.62
1.93,-3.02,-2.76,2.7,2.22,2.15,2.8,2.51
1.47,1.44,2.49,2.68,2.78,-1.12,2.3,2.78
2.1,-2.32,1.82,2.48,2.48,1.81,2.58,2.27
2.63,2.63,1.98,1.85,2.53,2.34,2.43,0.7
2.65,2.65,2.75,-0.4,0.5,2.75,-6.26,2.17
2.28,2.86,1.62,1.73,2.76,-2.3,2.76,1.25
1.05,2.78,-6.42,1.35,1.85,1.37,2.98,2.12
-9.7,2.82,-2.38,1.87,1.82,2.01,1.23,3.11
1.21,3.01,-0.02,1.88,2.46,-10.25,1.53,3.01
2.12,2.97,-0.35,2.09,2.3,2.47,2.2,2.78
2.59,2.3,3.07,2.78,3.07,2.97,2.58,2.76
2.68,2.29,2.3,3.07,3.07,2.42,2.02,2.2
2.83,3.12,3.22,1.8,2.57,1.33,3.22,2.83
3.4,2.72,2.57,3.4,3.4,2.92,3.4,2.3
1.49,1.96,3.05,2.88,3.53,2.58,3.53,2.3
3.54,3.64,3.35,3.54,2.51,0.73,3.44,2.12
3.61,3.32,3.32,2.66,2.78,3.61,3.41,2.19
3.53,3.63,2.03,2.63,2.87,3.63,3.63,3.63
3.51,3.22,2.86,2.93,2.68,3.51,3.51,2.35
3.17,3.06,3.27,2.79,3.27,2.98,3.37,3.37
2.71,2.42,2.61,3.29,2.23,1.76,3.19,-0.35
2.87,3.26,3.26,3.26,2.87,1.33,2.97,2.68
3.03,3.03,1.29,1.05,-1.81,1.62,2.55,2.55
1.31,1.99,2.55,-0.66,1.81,2.94,1.3,2.45
1.45,1.1,-4.93,2.79,-0.04,1.92,1,2.6
1.71,1.97,2.55,0.78,1.89,2.84,2.64,2.74
2.66,2.76,2.56,-3.37,2.08,2.76,2.76,2.45
2.6,2.21,1.92,2.31,2.6,1.54,2.6,1.71
2.5,1.92,2.5,2.5,1.63,1.92,2.4,1.63
2.27,1.88,2.27,2.37,2.37,1.48,1.5,2.37
-0.26,0.84,1.49,2.26,0.17,0.01,1.43,2.16
2.24,2.24,1.47,2.14,-0.03,2.24,2.04,1.47
2.08,1.79,2.18,1.6,-0.13,1.89,1.79,1.7
1.14,2.11,0.96,1.72,1.82,1.53,1.91,2.01
0.47,1.98,1.98,1.5,1.69,-1.03,1.88,0.74
1.84,1.84,0.31,1.84,1.45,1.84,0.24,1.74
1.85,1.85,1.75,1.75,0.44,1.85,0.54,1.85
1.87,-3.85,0.84,1.87,1.97,1.97,0.92,1.87
1.58,-11.25,1.39,1.68,1.39,1.87,0.92,1.87
-2.68,-1.18,0.74,0.45,1.42,1.41,1.61,1.8
1.76,1.28,-1.05,-0.36,1.57,1.86,1.57,1.86
1.71,0.86,1.52,1.81,1.81,1.04,1.23,0.47
1.86,1.21,-0.14,-2.36,-7.5,1.76,1.57,0.99
-1.84,1.18,1.85,1.95,-12.52,1.95,1.95,1.95
-2.91,1.94,1.94,1.74,1.16,1.11,0.99,-0.29
0.46,1.94,1.65,0.04,-11.19,0.77,0.42,-3.41
1.02,1.61,0.29,1.9,1.9,-5.11,-1.73,-10.02
1.56,1.57,2.05,0.99,2.05,-0.52,0.01,2.05
-2.63,2.12,1.73,2.12,-3.26,1.64,2.12,1.25
-0.14,-0.91,0.44,1.56,-11.29,2.14,2.14,2.14
1.98,1.69,1.79,1.08,-0.15,2.08,1.69,0.56
1.7,1.89,1.99,1.16,0.22,0.1,2.09,0.24
1.02,-0.42,1.7,1.77,-0.49,-15.94,1.41,0.47
1.62,1.72,0.77,2.01,1.18,1.25,-0.66,1.54
1.88,0.61,2.08,2.27,2.37,-0.75,2.37,1.88
2.57,2.37,1.42,2.47,2.47,2.18,1.62,1.8
2.69,1.92,1.22,1.39,2.4,2.49,1.83,2.69
2.71,0.54,-0.84,2.71,2.71,2.42,2.32,2.61
2.51,2.8,1.03,2.32,2.8,2.41,2.51,2.8
1.2,2.43,2.72,2.33,2.72,2.72,2.62,1.21
-0.17,3.02,2.92,0.85,2.63,2.73,2.92,2.63
2.86,3.25,2.3,1.14,1.25,1.94,3.25,3.15
2.69,3.06,0.58,2.79,3.37,2.14,2.79,3.06
3.41,2.73,1.34,3.02,3.02,3.12,0.63,1.99
3,3,3.19,3.29,3.39,3.19,-0.25,2.81
2.04,3.17,2.79,3.08,3.37,3.37,2.89,1.53
2.54,1.8,3.31,2.65,3.41,3.02,2.83,3.41
3.37,2.6,1.38,3.08,3.37,3.37,3.17,2.13
3.27,2.32,2.89,1.6,2.98,3.08,3.37,1.74
2.87,3.35,2.38,0.37,3.35,2.11,2.3,-2.18
3.14,2.66,1.8,3.04,2.65,2.56,0.69,2.01
2.37,2.85,2,2.95,1.73,2.37,-4.38,-1.26
-6.84,1.12,-1.12,0.87,-3.06,2.34,0.58,-3.18
-0.69,-2.68,2.42,2.61,-4.12,1.01,0.91,2.13
1.76,0.87,2.34,1.86,0.81,2.63,-0.13,-1.78
1.35,-2.73,1.93,1.29,1.64,2.12,2.12,2.22
0.56,-2.25,1.74,-3.83,1.74,2.03,1.74,1.93
1.98,0.3,-0.61,1.88,1.88,1.59,1.59,0.68
1.89,0.96,-0.84,1.99,-2.21,1.79,1.99,-2.64
0.2,2.06,1.48,1.01,-2.36,1.77,1.48,1.67
1.27,2.2,1.27,2.2,1.23,2.2,2.1,1.89
1.33,1.44,1.25,2.2,-6.74,1.55,2.1,1.14
1.42,1.05,0.65,2.19,0.78,0.32,2.29,2.29
0.35,-3.89,1.16,-0.12,2.39,1.34,2,1.74
1.8,-0.12,1.97,2.45,0.14,1.8,0.46,2.35
-0.04,-0.8,1.99,2.57,1.99,2.57,-9.25,2.28
2.45,-1.93,2.16,2.26,0.96,1.33,2.74,2.74
2.95,1.66,2.95,2.66,2.18,1.92,1.98,2.66
3.02,1.89,3.12,2,3.12,0.97,-1.87,-0.53
3.29,3.29,2.69,-0.6,3.29,0.71,3.29,-3.85
-1.1,2.75,-3.29,-16.94,2.67,2.04,3.14,1.54
-6.79,3.35,3.35,3.45,-4.98,0.42,0.44,-0.87
2.44,3.37,3.27,2.98,2.6,3.37,1.38,3.17
2.4,-0.15,3.15,3.25,3.35,3.06,2.02,3.15
3.34,1.68,0.01,2.76,3.15,3.34,3.24,3.34
2.22,2.32,3.45,1.85,3.06,3.45,3.35,0.51
3.26,3.06,3.55,3.26,1.55,1.31,3.55,2.4
3.38,3.09,3.58,3.19,3.09,-0.72,3.29,2.9
-0.1,1.81,3.58,3.29,3.48,3.19,3.1,-2.26
-2.79,1.36,1.88,2.91,3.2,3.49,3.2,2.62
3.21,2.65,1.34,3.02,3.21,2.84,1.08,2.83
2.21,2.31,3.16,2.97,3.45,2.58,1.51,0.8
1.42,3.47,3.37,2.82,2.04,3.27,3.27,3.47
3.32,3.71,2.2,3.71,1.95,3.42,3.71,3.71
4.12,4.31,4.12,3.05,4.02,4.41,4.31,3.64
3.93,4.21,4.21,4.02,2.93,4.41,4.21,3.65
4.64,5.78,5.01,5.3,5.01,5.39,5.88,4.83
5.7,4.83,4.27,6.35,6.35,5.32,5.67,4.9
4.34,6.49,6.1,6.49,6.2,6.59,4.08,5.14
6.38,6.58,5.81,6.58,5.79,6.58,6,6.58
6.31,6.12,6.6,6.19,6.12,5.26,6.29,6.6
6.12,6.21,6.5,5.84,6.6,5.73,6.31,6.6
6,6.39,6,5.71,5.08,4.14,6.39,6
5.27,5.88,5.88,6.27,5.59,4.92,6.17,4.5
6.03,3.86,6.23,5.55,-8.29,4.65,5.11,-5.18
5.51,5.5,4.69,5.69,6.27,4.19,5.69,5.34
6.25,5.25,4.72,6.35,5.86,6.25,5.87,6.35
6.4,4.66,5.82,6.3,4.46,6.4,0.9,0.2
5.78,5.32,5.71,5.42,1.28,6.19,3.47,4.56
3.21,4.84,1.4,4.66,4.15,4.95,1.6,5.63
3.02,4.55,-1.66,0.21,3.15,3.85,-0.67,4.55
4,4.39,1.58,3.62,3.08,0.73,4.39,3.63
4.1,1.03,4.1,4.1,4.1,3.23,3.33,4.1
3.94,4.14,2.91,2.33,4.14,2.53,4.14,2.69
4.07,4.17,3.4,0.93,3.88,3.49,4.17,4.17
3.92,3.15,3.92,2.17,3.92,3.82,3.82,3.08
4.22,2.23,2.98,3.83,3.91,2.89,3.43,3.83
3.43,4.3,0.28,3.91,4.3,0.75,3.17,4.3
0.01,4.26,0.63,4.46,3.88,2.82,4.36,3.88
-3.25,1.99,4.18,4.09,4.57,3.89,4.28,3.52
4.58,3.81,3.53,4.58,2.16,4.58,1.65,-0.6
3.84,2.54,2.99,3.94,3.01,4.42,3.47,1.14
-2.04,1.8,3.64,4.49,3.25,3.64,4.49,3.56
2.74,4.5,4.31,3.64,4.6,4.5,3.29,3.93
4.43,4.74,4.74,4.35,4.64,4.64,4.26,4.54
4.49,4.68,3.1,4.49,3.83,4.68,3.42,4.49
4.7,4.6,4.7,2.45,4.12,4.7,4.7,4.7
4.62,4.13,4.42,4.23,3.36,3.67,4.62,3.31
4.33,4.12,3.85,4.04,4.43,3.85,4.43,4.14
3.88,3.6,4.07,3.97,3.39,3.71,2.66,1.46
3.88,2.19,2.73,4.16,3.43,4.07,1.02,3.88
3.93,4.02,3.09,3.64,2.46,3.83,3.93,3.44
3.67,3.77,1.94,3.3,0.6,3.58,2.27,3.29
2.61,3.09,3.48,3.38,3.96,3.96,-1.45,3.67
3.82,2.99,3.82,3.05,3.17,3.34,2.66,3.82
3.26,3.36,3.65,3.55,3.65,2.52,3.34,2.88
