"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27
-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42
-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36
-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33
-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0,0,0,0,0,0,0,0
-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21
-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33
-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32
-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34
-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12
-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06
-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52
-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77
-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65
-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65
-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62
-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52
-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41
-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23
0,0,0,0,0,0,0,0
0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41
1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21
-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28,-0.28
-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57
-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73
-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87
-1,-1,-1,-1,-1,-1,-1,-1
-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02
-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57
-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77
1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81
1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86
1.88,1.88,1.88,1.88,1.88,1.88,1.88,1.88
1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91
1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93
2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2.27,2.27,2.27,2.27,2.27,2.27,2.27,2.27
2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18
2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1
2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09
2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03
1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.92
1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97
2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07
2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36
1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59
1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62
1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61
1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
1.69,1.69,1.69,1.69,1.69,1.69,1.69,1.69
1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68
1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73
1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78
1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63
1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43
1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46
1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42
1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.32,1.32,1.32,1.32,1.32,1.32,1.32,1.32
1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.59,1.59,1.59,1.59,1.59,1.59,1.59,1.59
1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67
1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57
1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56
1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
1,1,1,1,1,1,1,1
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
1,1,1,1,1,1,1,1
1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1,1,1,1,1,1,1,1
1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04
1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63
1.74,1.74,1.74,1.74,1.74,1.74,1.74,1.74
1.74,1.74,1.74,1.74,1.74,1.74,1.74,1.74
1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
1.74,1.74,1.74,1.74,1.74,1.74,1.74,1.74
1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53
1.55,1.55,1.55,1.55,1.55,1.55,1.55,1.55
1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29
1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31
-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46
-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57
-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81
-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81
-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74
-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45
-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31
-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38
-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34
-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32
-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31
-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27
-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21,-0.21
-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08
-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31
-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36
-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35
-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31
-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33
-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49
-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68
-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78
-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73
-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88
-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02
-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92
-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9
-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92
-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03
-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17
-1.24,-1.24,-1.24,-1.24,-1.24,-1.24,-1.24,-1.24
-1.22,-1.22,-1.22,-1.22,-1.22,-1.22,-1.22,-1.22
-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31
-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44
-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52
-1.55,-1.55,-1.55,-1.55,-1.55,-1.55,-1.55,-1.55
-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56
-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52
-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44
-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52
-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69
-1.8,-1.8,-1.8,-1.8,-1.8,-1.9,-1.8,-1.8
-2,-2,-2,-2,-2,-2,-2,-2
-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03,-2.03
