"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69
-1.61,-1.61,-1.61,-1.61,-1.61,-1.61,-1.61,-1.61
-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53,-1.53
-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4
-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4
-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11
-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02
-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93
-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73
-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56
-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48
-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46
-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74
-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69,-0.69
-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64
-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67
-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75
-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95
-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07,-1.07
-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11,-1.11
-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14,-1.14
-1.24,-1.24,-1.24,-1.24,-1.24,-1.24,-1.24,-1.24
-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34,-1.34
-1.36,-1.36,-1.36,-1.36,-1.36,-1.36,-1.36,-1.36
-1.36,-1.36,-1.36,-1.36,-1.36,-1.36,-1.36,-1.36
-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5
-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69
-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69,-1.69
-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79
-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94
-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94,-1.94
-2.02,-2.02,-2.02,-2.02,-2.02,-2.02,-2.02,-2.02
-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04,-2.04
-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19,-2.19
-2.33,-2.33,-2.33,-2.33,-2.33,-2.33,-2.33,-2.33
-2.41,-2.41,-2.41,-2.41,-2.41,-2.41,-2.41,-2.41
-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5
-2.58,-2.58,-2.58,-2.58,-2.58,-2.58,-2.58,-2.58
-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62,-2.62
-2.71,-2.71,-2.71,-2.71,-2.71,-2.71,-2.71,-2.71
-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82
-2.94,-2.94,-2.94,-2.94,-2.94,-2.94,-2.94,-2.94
-2.94,-2.94,-2.94,-2.94,-2.94,-2.94,-2.94,-2.94
-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93,-2.93
-2.91,-2.91,-2.91,-2.91,-2.91,-2.91,-2.91,-2.91
-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9,-2.9
-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82
-2.74,-2.74,-2.74,-2.74,-2.74,-2.74,-2.74,-2.74
-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8
-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82
-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85,-2.85
-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1
-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35
-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62,-3.62
-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84,-3.84
-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98,-3.98
-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13
-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29,-4.29
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79
-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03
-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27
-5.34,-5.34,-5.34,-5.34,-5.34,-5.34,-5.34,-5.34
-5.48,-5.48,-5.48,-5.48,-5.48,-5.48,-5.48,-5.48
-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64
-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55
-5.45,-5.45,-5.45,-5.45,-5.45,-5.45,-5.45,-5.45
-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58,-4.58
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02
-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.24,-5.24,-5.24,-5.24,-5.24,-5.24,-5.24,-5.24
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05
-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.94,-4.94,-4.94,-4.94,-4.94,-4.94,-4.94,-4.94
-4.98,-4.98,-4.98,-4.98,-4.98,-4.98,-4.98,-4.98
-5.08,-5.08,-5.08,-5.08,-5.08,-5.08,-5.08,-5.08
-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15
-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03
-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04
-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97
-5,-5,-5,-5,-5,-5,-5,-5
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23
-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17
-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12
-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02
-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93
-4.98,-4.98,-4.98,-4.98,-4.98,-4.98,-4.98,-4.98
-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01
-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03
-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05
-5.09,-5.09,-5.09,-5.09,-5.09,-5.09,-5.09,-5.09
-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29
-5.54,-5.54,-5.54,-5.54,-5.54,-5.54,-5.54,-5.54
-5.83,-5.83,-5.83,-5.83,-5.83,-5.83,-5.83,-5.83
-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05
-6.08,-6.08,-6.08,-6.08,-6.08,-6.08,-6.08,-6.08
-6.16,-6.16,-6.16,-6.16,-6.16,-6.16,-6.16,-6.16
-6.27,-6.27,-6.27,-6.27,-6.27,-6.27,-6.27,-6.27
-6.36,-6.36,-6.36,-6.36,-6.36,-6.36,-6.36,-6.36
-6.45,-6.45,-6.45,-6.45,-6.45,-6.45,-6.45,-6.45
-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48
-6.49,-6.49,-6.49,-6.49,-6.49,-6.49,-6.49,-6.49
-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48
-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48
-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5
-6.49,-6.49,-6.49,-6.49,-6.49,-6.49,-6.49,-6.49
-6.37,-6.37,-6.37,-6.37,-6.37,-6.37,-6.37,-6.37
-6.19,-6.19,-6.19,-6.19,-6.19,-6.19,-6.19,-6.19
-5.98,-5.98,-5.98,-5.98,-5.98,-5.98,-5.98,-5.98
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78,-5.78
-5.77,-5.77,-5.77,-5.77,-5.77,-5.77,-5.77,-5.77
-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-5.93,-5.93,-5.93,-5.93,-5.93,-5.93,-5.93,-5.93
-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05
-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05
-6.15,-6.15,-6.15,-6.15,-6.15,-6.15,-6.15,-6.15
-6.15,-6.15,-6.15,-6.15,-6.15,-6.15,-6.15,-6.15
-6.15,-6.15,-6.15,-6.15,-6.15,-6.15,-6.15,-6.15
-6.07,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07
-6.04,-6.04,-6.04,-6.04,-6.04,-6.04,-6.04,-6.04
-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05,-6.05
-6.08,-6.08,-6.08,-6.08,-6.08,-6.08,-6.08,-6.08
-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06
-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06
-5.71,-5.71,-5.71,-5.71,-5.71,-5.71,-5.71,-5.71
-5.57,-5.57,-5.57,-5.57,-5.57,-5.57,-5.57,-5.57
-5.57,-5.57,-5.57,-5.57,-5.57,-5.57,-5.57,-5.57
-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3
-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3
-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27
-5.21,-5.21,-5.21,-5.21,-5.21,-5.21,-5.21,-5.21
-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23,-5.23
-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17
-5.26,-5.26,-5.26,-5.26,-5.26,-5.26,-5.26,-5.26
-5.31,-5.31,-5.31,-5.31,-5.31,-5.31,-5.31,-5.31
-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4
-5.58,-5.58,-5.58,-5.58,-5.58,-5.58,-5.58,-5.58
-5.85,-5.85,-5.85,-5.85,-5.85,-5.85,-5.85,-5.85
-6.01,-6.01,-6.01,-6.01,-6.01,-6.01,-6.01,-6.01
-6.14,-6.14,-6.14,-6.14,-6.14,-6.14,-6.14,-6.14
-6.26,-6.26,-6.26,-6.26,-6.26,-6.26,-6.26,-6.26
-6.31,-6.31,-6.31,-6.31,-6.31,-6.31,-6.31,-6.31
-6.26,-6.26,-6.26,-6.26,-6.26,-6.26,-6.26,-6.26
-6.08,-6.08,-6.08,-6.08,-6.08,-6.08,-6.08,-6.08
-6.04,-6.04,-6.04,-6.04,-6.04,-6.04,-6.04,-6.04
-5.96,-5.96,-5.96,-5.96,-5.96,-5.96,-5.96,-5.96
-5.81,-5.81,-5.81,-5.81,-5.81,-5.81,-5.81,-5.81
-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7
-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56
-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55,-5.55
-5.35,-5.35,-5.35,-5.35,-5.35,-5.35,-5.35,-5.35
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02
-5,-5,-5,-5,-5,-5,-5,-5
-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17
-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29
-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37
-5.39,-5.39,-5.39,-5.39,-5.39,-5.39,-5.39,-5.39
-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33
-5.28,-5.28,-5.28,-5.28,-5.28,-5.28,-5.28,-5.28
-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3
-5.24,-5.24,-5.24,-5.24,-5.24,-5.24,-5.24,-5.24
-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33
-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37
-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36
-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36
-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33
-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51,-5.51
-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-5.69
-5.88,-5.88,-5.88,-5.88,-5.88,-5.88,-5.88,-5.88
-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1
-6.26,-6.26,-6.26,-6.26,-6.26,-6.26,-6.26,-6.26
-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48,-6.48
-6.82,-6.82,-6.82,-6.82,-6.82,-6.82,-6.82,-6.82
-7.08,-7.08,-7.08,-7.08,-7.08,-7.08,-7.08,-7.08
-7.17,-7.17,-7.17,-7.17,-7.17,-7.17,-7.17,-7.17
-7.38,-7.38,-7.38,-7.38,-7.38,-7.38,-7.38,-7.38
-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53,-7.53
-7.52,-7.52,-7.52,-7.52,-7.52,-7.52,-7.52,-7.52
-7.59,-7.59,-7.59,-7.59,-7.59,-7.59,-7.59,-7.59
-7.63,-7.63,-7.63,-7.63,-7.63,-7.63,-7.63,-7.63
-7.63,-7.63,-7.63,-7.63,-7.63,-7.63,-7.63,-7.63
-7.37,-7.37,-7.37,-7.37,-7.37,-7.37,-7.37,-7.37
-7.25,-7.25,-7.25,-7.25,-7.25,-7.25,-7.25,-7.25
-7.25,-7.25,-7.25,-7.25,-7.25,-7.25,-7.25,-7.25
-7.11,-7.11,-7.11,-7.11,-7.11,-7.11,-7.11,-7.11
-6.99,-6.99,-6.99,-6.99,-6.99,-6.99,-6.99,-6.99
-6.58,-6.58,-6.58,-6.58,-6.58,-6.58,-6.58,-6.58
-6.33,-6.33,-6.33,-6.33,-6.33,-6.33,-6.33,-6.33
-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
-6.12,-6.12,-6.12,-6.12,-6.12,-6.12,-6.12,-6.12
-5.88,-5.88,-5.88,-5.88,-5.88,-5.88,-5.88,-5.88
-5.66,-5.66,-5.66,-5.66,-5.66,-5.66,-5.66,-5.66
-5.65,-5.65,-5.65,-5.65,-5.65,-5.65,-5.65,-5.65
-5.63,-5.63,-5.63,-5.63,-5.63,-5.63,-5.63,-5.63
-5.65,-5.65,-5.65,-5.65,-5.65,-5.65,-5.65,-5.65
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-5.95,-5.95,-5.95,-5.95,-5.95,-5.95,-5.95,-5.95
-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-5.74,-5.74,-5.74,-5.74,-5.74,-5.74,-5.74,-5.74
-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7
-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82
-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82
-5.98,-5.98,-5.98,-5.98,-5.98,-5.98,-5.98,-5.98
-6.12,-6.12,-6.12,-6.12,-6.12,-6.12,-6.12,-6.12
-6.33,-6.33,-6.33,-6.33,-6.33,-6.33,-6.33,-6.33
-6.72,-6.72,-6.72,-6.72,-6.72,-6.72,-6.72,-6.72
-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98,-6.98
-7.07,-7.07,-7.07,-7.07,-7.07,-7.07,-7.07,-7.07
-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05,-7.05
-7.08,-7.08,-7.08,-7.08,-7.08,-7.08,-7.08,-7.08
-7.08,-7.08,-7.08,-7.08,-7.08,-7.08,-7.08,-7.08
-7.17,-7.17,-7.17,-7.17,-7.17,-7.17,-7.17,-7.17
-7.31,-7.31,-7.31,-7.31,-7.31,-7.31,-7.31,-7.31
-7.39,-7.39,-7.39,-7.39,-7.39,-7.39,-7.39,-7.39
-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5
-7.47,-7.47,-7.47,-7.47,-7.47,-7.47,-7.47,-7.47
-7.47,-7.47,-7.47,-7.47,-7.47,-7.47,-7.47,-7.47
-7.42,-7.42,-7.42,-7.42,-7.42,-7.42,-7.42,-7.42
-7.31,-7.31,-7.31,-7.31,-7.31,-7.31,-7.31,-7.31
-7.15,-7.15,-7.15,-7.15,-7.15,-7.15,-7.15,-7.15
-6.73,-6.73,-6.73,-6.73,-6.73,-6.73,-6.73,-6.73
-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34
-6.03,-6.03,-6.03,-6.03,-6.03,-6.03,-6.03,-6.03
-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73,-5.73
-5.39,-5.39,-5.39,-5.39,-5.39,-5.39,-5.39,-5.39
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.1,-5.1,-5.1,-5.1,-5.1,-5.1,-5.1,-5.1
-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04
-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06
-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99,-4.99
-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96
-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-4.92,-4.92,-4.92,-4.92,-4.92,-4.92,-4.92,-4.92
-5,-5,-5,-5,-5,-5,-5,-5
-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16
-5.31,-5.31,-5.31,-5.31,-5.31,-5.31,-5.31,-5.31
-5.43,-5.43,-5.43,-5.43,-5.43,-5.43,-5.43,-5.43
-5.62,-5.62,-5.62,-5.62,-5.62,-5.62,-5.62,-5.62
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8,-5.8
-6.07,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07
-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34
-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34,-6.34
-6.31,-6.31,-6.31,-6.31,-6.31,-6.31,-6.31,-6.31
-6.19,-6.19,-6.19,-6.19,-6.19,-6.19,-6.19,-6.19
-6.07,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07,-6.07
-6.03,-6.03,-6.03,-6.03,-6.03,-6.03,-6.03,-6.03
-6.04,-6.04,-6.04,-6.04,-6.04,-6.04,-6.04,-6.04
-6.03,-6.03,-6.03,-6.03,-6.03,-6.03,-6.03,-6.03
-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9
-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9
-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-5.69,-5.69
-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7
-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64,-5.64
-5.58,-5.58,-5.58,-5.58,-5.58,-5.58,-5.58,-5.58
-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56
-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5
-5.31,-5.31,-5.31,-5.31,-5.31,-5.31,-5.31,-5.31
-5.1,-5.1,-5.1,-5.1,-5.1,-5.1,-5.1,-5.1
-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22,-4.22
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78
-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81,-3.81
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39,-4.39
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93
-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03,-5.03
-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06,-5.06
-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16,-5.16
-5.47,-5.47,-5.47,-5.47,-5.47,-5.47,-5.47,-5.47
-5.67,-5.67,-5.67,-5.67,-5.67,-5.67,-5.67,-5.67
-5.85,-5.85,-5.85,-5.85,-5.85,-5.85,-5.85,-5.85
-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84
-5.81,-5.81,-5.81,-5.81,-5.81,-5.81,-5.81,-5.81
-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82
-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82
-5.72,-5.72,-5.72,-5.72,-5.72,-5.72,-5.72,-5.72
-5.54,-5.54,-5.54,-5.54,-5.54,-5.54,-5.54,-5.54
-5.46,-5.46,-5.46,-5.46,-5.46,-5.46,-5.46,-5.46
-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36
-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37
-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37
-5.42,-5.42,-5.42,-5.42,-5.42,-5.42,-5.42,-5.42
-5.42,-5.42,-5.42,-5.42,-5.42,-5.42,-5.42,-5.42
-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05,-5.05
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12,-5.12
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-5.08,-5.08,-5.08,-5.08,-5.08,-5.08,-5.08,-5.08
-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01
